Repository,Tag Name,Release Name,Published At,Author,Is Prerelease,Year,Month,Week Number,Day of Week
daangn/seed-design,@seed-design/cli@0.0.2,@seed-design/cli@0.0.2,2025-04-28T13:49:13.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/codemod@0.0.22,@seed-design/codemod@0.0.22,2025-04-28T13:49:16.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/css@0.0.21,@seed-design/css@0.0.21,2025-04-28T13:49:19.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/design-token@1.0.4,@seed-design/design-token@1.0.4,2025-04-28T13:49:22.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/mcp@0.0.21,@seed-design/mcp@0.0.21,2025-04-28T13:49:25.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react@0.0.21,@seed-design/react@0.0.21,2025-04-28T13:49:28.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/figma@0.0.21,@seed-design/figma@0.0.21,2025-04-28T13:49:31.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-checkbox@0.0.2,@seed-design/react-checkbox@0.0.2,2025-04-28T13:49:34.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-avatar@0.0.2,@seed-design/react-avatar@0.0.2,2025-04-28T13:49:37.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-primitive@0.0.2,@seed-design/react-primitive@0.0.2,2025-04-28T13:49:40.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-popover@0.0.5,@seed-design/react-popover@0.0.5,2025-04-28T13:49:43.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-dialog@0.0.3,@seed-design/react-dialog@0.0.3,2025-04-28T13:49:46.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.3,@seed-design/react-pull-to-refresh@0.0.3,2025-04-28T13:49:49.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-radio-group@0.0.2,@seed-design/react-radio-group@0.0.2,2025-04-28T13:49:52.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-segmented-control@0.0.3,@seed-design/react-segmented-control@0.0.3,2025-04-28T13:49:55.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-progress@0.0.2,@seed-design/react-progress@0.0.2,2025-04-28T13:49:58.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-snackbar@0.0.3,@seed-design/react-snackbar@0.0.3,2025-04-28T13:50:01.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-tabs@0.0.4,@seed-design/react-tabs@0.0.4,2025-04-28T13:50:04.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-switch@0.0.2,@seed-design/react-switch@0.0.2,2025-04-28T13:50:07.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-text-field@0.0.2,@seed-design/react-text-field@0.0.2,2025-04-28T13:50:10.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/react-toggle@0.0.2,@seed-design/react-toggle@0.0.2,2025-04-28T13:50:13.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.21,@seed-design/rsbuild-plugin@0.0.21,2025-04-28T13:50:16.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/stackflow@0.0.21,@seed-design/stackflow@0.0.21,2025-04-28T13:50:19.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/tailwind3-plugin@0.0.21,@seed-design/tailwind3-plugin@0.0.21,2025-04-28T13:50:22.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/vite-plugin@0.0.21,@seed-design/vite-plugin@0.0.21,2025-04-28T13:50:25.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/dom-utils@0.0.2,@seed-design/dom-utils@0.0.2,2025-04-28T13:50:28.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/webpack-plugin@0.0.21,@seed-design/webpack-plugin@0.0.21,2025-04-28T13:50:31.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/tailwind4-theme@0.0.21,@seed-design/tailwind4-theme@0.0.21,2025-04-28T13:50:34.000Z,github-actions[bot],false,2025,4,18,1
daangn/seed-design,@seed-design/figma@0.0.22,@seed-design/figma@0.0.22,2025-04-28T17:13:04.000Z,github-actions[bot],false,2025,4,18,2
daangn/seed-design,@seed-design/mcp@0.0.22,@seed-design/mcp@0.0.22,2025-04-28T17:13:07.000Z,github-actions[bot],false,2025,4,18,2
daangn/seed-design,@seed-design/figma@0.0.23,@seed-design/figma@0.0.23,2025-05-02T08:30:08.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/css@0.0.23,@seed-design/css@0.0.23,2025-05-02T08:30:11.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/mcp@0.0.23,@seed-design/mcp@0.0.23,2025-05-02T08:30:14.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/react@0.0.23,@seed-design/react@0.0.23,2025-05-02T08:30:17.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.23,@seed-design/rsbuild-plugin@0.0.23,2025-05-02T08:30:20.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/vite-plugin@0.0.23,@seed-design/vite-plugin@0.0.23,2025-05-02T08:30:23.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/stackflow@0.0.23,@seed-design/stackflow@0.0.23,2025-05-02T08:30:26.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/webpack-plugin@0.0.23,@seed-design/webpack-plugin@0.0.23,2025-05-02T08:30:29.000Z,github-actions[bot],false,2025,5,18,5
daangn/seed-design,@seed-design/webpack-plugin@0.0.24,@seed-design/webpack-plugin@0.0.24,2025-05-08T05:35:03.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/css@0.0.24,@seed-design/css@0.0.24,2025-05-08T05:35:05.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/figma@0.0.24,@seed-design/figma@0.0.24,2025-05-08T05:35:08.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/react@0.0.24,@seed-design/react@0.0.24,2025-05-08T05:35:11.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/mcp@0.0.24,@seed-design/mcp@0.0.24,2025-05-08T05:35:14.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/react-portal@0.0.1,@seed-design/react-portal@0.0.1,2025-05-08T05:35:17.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.24,@seed-design/rsbuild-plugin@0.0.24,2025-05-08T05:35:20.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/stackflow@0.0.24,@seed-design/stackflow@0.0.24,2025-05-08T05:35:23.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/vite-plugin@0.0.24,@seed-design/vite-plugin@0.0.24,2025-05-08T05:35:26.000Z,github-actions[bot],false,2025,5,19,4
daangn/seed-design,@seed-design/stackflow@0.0.25,@seed-design/stackflow@0.0.25,2025-05-19T05:02:29.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/css@0.0.25,@seed-design/css@0.0.25,2025-05-19T05:02:32.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/figma@0.0.25,@seed-design/figma@0.0.25,2025-05-19T05:02:35.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/webpack-plugin@0.0.25,@seed-design/webpack-plugin@0.0.25,2025-05-19T05:02:38.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/mcp@0.0.25,@seed-design/mcp@0.0.25,2025-05-19T05:02:41.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/vite-plugin@0.0.25,@seed-design/vite-plugin@0.0.25,2025-05-19T05:02:44.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/codemod@0.0.23,@seed-design/codemod@0.0.23,2025-05-19T05:02:47.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/react@0.0.25,@seed-design/react@0.0.25,2025-05-19T05:02:50.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.25,@seed-design/rsbuild-plugin@0.0.25,2025-05-19T05:02:53.000Z,github-actions[bot],false,2025,5,21,1
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.26,@seed-design/rsbuild-plugin@0.0.26,2025-05-21T08:31:32.000Z,github-actions[bot],false,2025,5,21,3
daangn/seed-design,@seed-design/vite-plugin@0.0.26,@seed-design/vite-plugin@0.0.26,2025-05-21T08:31:35.000Z,github-actions[bot],false,2025,5,21,3
daangn/seed-design,@seed-design/codemod@0.0.24,@seed-design/codemod@0.0.24,2025-05-21T08:31:38.000Z,github-actions[bot],false,2025,5,21,3
daangn/seed-design,@seed-design/webpack-plugin@0.0.26,@seed-design/webpack-plugin@0.0.26,2025-05-21T08:31:41.000Z,github-actions[bot],false,2025,5,21,3
daangn/seed-design,@seed-design/figma@0.0.27,@seed-design/figma@0.0.27,2025-05-29T04:11:35.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-radio-group@0.0.3,@seed-design/react-radio-group@0.0.3,2025-05-29T04:11:38.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-portal@0.0.2,@seed-design/react-portal@0.0.2,2025-05-29T04:11:41.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/mcp@0.0.27,@seed-design/mcp@0.0.27,2025-05-29T04:11:44.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-checkbox@0.0.3,@seed-design/react-checkbox@0.0.3,2025-05-29T04:11:47.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-avatar@0.0.3,@seed-design/react-avatar@0.0.3,2025-05-29T04:11:50.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-toggle@0.0.3,@seed-design/react-toggle@0.0.3,2025-05-29T04:11:53.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-dialog@0.0.4,@seed-design/react-dialog@0.0.4,2025-05-29T04:11:56.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/css@0.0.27,@seed-design/css@0.0.27,2025-05-29T04:11:59.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-popover@0.0.6,@seed-design/react-popover@0.0.6,2025-05-29T04:12:02.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-progress@0.0.3,@seed-design/react-progress@0.0.3,2025-05-29T04:12:05.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/vite-plugin@0.0.27,@seed-design/vite-plugin@0.0.27,2025-05-29T04:12:08.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-switch@0.0.3,@seed-design/react-switch@0.0.3,2025-05-29T04:12:11.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/webpack-plugin@0.0.27,@seed-design/webpack-plugin@0.0.27,2025-05-29T04:12:14.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/codemod@0.0.25,@seed-design/codemod@0.0.25,2025-05-29T04:12:17.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.4,@seed-design/react-pull-to-refresh@0.0.4,2025-05-29T04:12:20.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.27,@seed-design/rsbuild-plugin@0.0.27,2025-05-29T04:12:23.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-text-field@0.0.3,@seed-design/react-text-field@0.0.3,2025-05-29T04:12:26.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react@0.0.27,@seed-design/react@0.0.27,2025-05-29T04:12:29.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-snackbar@0.0.4,@seed-design/react-snackbar@0.0.4,2025-05-29T04:12:32.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-tabs@0.0.5,@seed-design/react-tabs@0.0.5,2025-05-29T04:12:35.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-segmented-control@0.0.4,@seed-design/react-segmented-control@0.0.4,2025-05-29T04:12:38.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/stackflow@0.0.27,@seed-design/stackflow@0.0.27,2025-05-29T04:12:41.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/figma@0.0.28,@seed-design/figma@0.0.28,2025-05-29T10:43:12.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/mcp@0.0.28,@seed-design/mcp@0.0.28,2025-05-29T10:43:15.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/css@0.0.28,@seed-design/css@0.0.28,2025-05-29T10:43:18.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react@0.0.28,@seed-design/react@0.0.28,2025-05-29T10:43:21.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/vite-plugin@0.0.28,@seed-design/vite-plugin@0.0.28,2025-05-29T10:43:24.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/stackflow@0.0.28,@seed-design/stackflow@0.0.28,2025-05-29T10:43:27.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/webpack-plugin@0.0.28,@seed-design/webpack-plugin@0.0.28,2025-05-29T10:43:30.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.28,@seed-design/rsbuild-plugin@0.0.28,2025-05-29T10:43:33.000Z,github-actions[bot],false,2025,5,22,4
daangn/seed-design,@seed-design/react-avatar@0.0.4,@seed-design/react-avatar@0.0.4,2025-05-30T12:57:28.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/css@0.0.29,@seed-design/css@0.0.29,2025-05-30T12:57:30.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-checkbox@0.0.4,@seed-design/react-checkbox@0.0.4,2025-05-30T12:57:33.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react@0.0.29,@seed-design/react@0.0.29,2025-05-30T12:57:36.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-dialog@0.0.5,@seed-design/react-dialog@0.0.5,2025-05-30T12:57:39.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-segmented-control@0.0.5,@seed-design/react-segmented-control@0.0.5,2025-05-30T12:57:42.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-primitive@0.0.3,@seed-design/react-primitive@0.0.3,2025-05-30T12:57:45.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-popover@0.0.7,@seed-design/react-popover@0.0.7,2025-05-30T12:57:48.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-snackbar@0.0.5,@seed-design/react-snackbar@0.0.5,2025-05-30T12:57:51.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/mcp@0.0.29,@seed-design/mcp@0.0.29,2025-05-30T12:57:54.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-progress@0.0.4,@seed-design/react-progress@0.0.4,2025-05-30T12:57:57.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/figma@0.0.29,@seed-design/figma@0.0.29,2025-05-30T12:58:00.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/stackflow@0.0.29,@seed-design/stackflow@0.0.29,2025-05-30T12:58:03.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-switch@0.0.4,@seed-design/react-switch@0.0.4,2025-05-30T12:58:06.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-toggle@0.0.4,@seed-design/react-toggle@0.0.4,2025-05-30T12:58:09.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.5,@seed-design/react-pull-to-refresh@0.0.5,2025-05-30T12:58:12.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-text-field@0.0.4,@seed-design/react-text-field@0.0.4,2025-05-30T12:58:15.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-tabs@0.0.6,@seed-design/react-tabs@0.0.6,2025-05-30T12:58:18.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/vite-plugin@0.0.29,@seed-design/vite-plugin@0.0.29,2025-05-30T12:58:21.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/react-radio-group@0.0.4,@seed-design/react-radio-group@0.0.4,2025-05-30T12:58:24.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.29,@seed-design/rsbuild-plugin@0.0.29,2025-05-30T12:58:27.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/webpack-plugin@0.0.29,@seed-design/webpack-plugin@0.0.29,2025-05-30T12:58:30.000Z,github-actions[bot],false,2025,5,22,5
daangn/seed-design,@seed-design/mcp@0.0.30,@seed-design/mcp@0.0.30,2025-06-02T10:01:43.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.30,@seed-design/rsbuild-plugin@0.0.30,2025-06-02T10:01:46.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/stackflow@0.0.30,@seed-design/stackflow@0.0.30,2025-06-02T10:01:49.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/webpack-plugin@0.0.30,@seed-design/webpack-plugin@0.0.30,2025-06-02T10:01:52.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/figma@0.0.30,@seed-design/figma@0.0.30,2025-06-02T10:01:55.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.6,@seed-design/react-pull-to-refresh@0.0.6,2025-06-02T10:01:58.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/react@0.0.30,@seed-design/react@0.0.30,2025-06-02T10:02:01.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/css@0.0.30,@seed-design/css@0.0.30,2025-06-02T10:02:04.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/react-tabs@0.0.7,@seed-design/react-tabs@0.0.7,2025-06-02T10:02:07.000Z,github-actions[bot],false,2025,6,23,1
daangn/seed-design,@seed-design/vite-plugin@0.0.30,@seed-design/vite-plugin@0.0.30,2025-06-02T10:02:10.000Z,github-actions[bot],false,2025,6,23,1
